"","seccion","titular","enlace_noticia"
"1","Policial","Detienen a tres menores de edad en El Bosque: poseían armamento y andaban en auto robado","https://www.latercera.com/nacional/noticia/detienen-a-tres-menores-de-edad-en-el-bosque-poseian-armamento-y-andaban-en-auto-robado/VY6XH3U3C5DX5JGOBGKQPDFYPE/"
"2","Policial","Violento “turbazo” en Maipú: siete delincuentes maniatan y golpean a adolescente de 16 años que estaba solo en casa","https://www.latercera.com/nacional/noticia/violento-turbazo-en-maipu-siete-delincuentes-maniatan-y-golpean-a-adolescente-de-16-anos-que-estaba-solo-en-casa/PTOJS5SXGRAAZH7UTN7TT72LUY/"
"3","J.A.Kast","Kast valora solicitud de diputados UDI al gobierno y critica a Evelyn Matthei por dichos sobre Bukele","https://www.latercera.com/politica/noticia/j-a-kast-valora-solicitud-de-diputados-udi-y-critica-a-evelyn-matthei-por-dichos-sobre-bukele/34GDUIEZVFAIHC54TGX5QDLOOY/"
"4","Partido Comunista","PC rechaza anuncio de Trump sobre tomar control de la Franja de Gaza: lo califica de “atentado al pueblo palestino”","https://www.latercera.com/politica/noticia/pc-rechaza-anuncio-de-trump-sobre-tomar-control-de-la-franja-de-gaza-lo-califica-de-atentado-al-pueblo-palestino/4JZFGPRLXZHBRCA73NCMSROECY/"
"5","Los Bunkers","Los Bunkers lanzan Llueve sobre la ciudad versión MTV Unplugged","https://www.latercera.com/culto/2025/02/05/los-bunkers-lanzan-llueve-sobre-la-ciudad-version-mtv-unplugged/"
"6","asesores tributarios","Complejidad tributaria Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/complejidad-tributaria/OUCHGLKQQZBY3N2QOV3BBZYGXE/"
"7","Fútbol","“Esto fue muy rápido”: Alfonso Parot es oficializado en Deportes Limache y entrega detalles de su fichaje","https://www.latercera.com/el-deportivo/noticia/esto-fue-muy-rapido-alfonso-parot-es-oficializado-en-deportes-limache-y-entrega-detalles-de-su-fichaje/RDIZMXKCYVBARFJMDLBUUNEUUA/"
"8","candidatos","El bien superiorExclusivo suscriptor","https://www.latercera.com/opinion/noticia/el-bien-superior/6IRZ5G7AL5EF5H5HJNRSBMMDZU/"
"9","Copa Davis","Garín y el peligro ignorado Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/garin-y-el-peligro-ignorado/LT7UPBGZUBDQLMUMXKTNQUWVZQ/"
"10","deportaciones","Deportaciones masivasExclusivo suscriptor","https://www.latercera.com/opinion/noticia/deportaciones-masivas/UA6ZNWNFVFFKDFVXILCADJYE3E/"
"11","Donald Trump","Comercio internacional Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/comercio-internacional/VT5FDSPFUNAJLDBJY5N4QRMCX4/"
"12","IPC","Mercado prevé fuerte alza de hasta 1% en el IPC de enero, incidida por las cuentas de la luz y bencinasExclusivo suscriptor","https://www.latercera.com/pulso/noticia/mercado-preve-fuerte-alza-de-hasta-1-en-el-ipc-de-enero-incidido-por-las-cuentas-de-la-luz-y-bencinas/MZ4YKD7MONCNTDER5DNOIMIBYQ/"
"13","Franja de Gaza","El rechazo de Boric al plan de Trump para controlar GazaExclusivo suscriptor","https://www.latercera.com/politica/noticia/el-rechazo-de-boric-al-plan-de-trump-para-controlar-gaza/PMXU5DGFSZATDISVZ2IONDASYQ/"
"14","Municipios","Contraloría revela que el 58% de las unidades de control municipales opera con menos de tres funcionariosExclusivo suscriptor","https://www.latercera.com/nacional/noticia/contraloria-revela-que-el-58-de-las-unidades-de-control-municipales-opera-con-menos-de-tres-funcionarios/UI42L73SERASBNVINBDZVANML4/"
"15","Fentanilo","Tráfico de fentanilo: el argumento de EE.UU. en su ofensiva de aranceles contra México, Canadá y China Exclusivo suscriptor","https://www.latercera.com/mundo/noticia/trafico-de-fentanilo-el-argumento-de-eeuu-en-su-ofensiva-de-aranceles-contra-mexico-canada-y-china/GMMURTG42RGOVATA5WCPDVUVWI/"
