"","seccion","titular","enlace_noticia"
"1","Reforma previsional","Con votos del oficialismo y Chile Vamos: Senado aprueba en general reforma de pensiones","https://www.latercera.com/politica/noticia/con-votos-del-oficialismo-y-chile-vamos-senado-aprueba-en-general-reforma-de-pensiones/7U7HQ3B5MFC3HJBIGS3OTWUT74/"
"2","Fútbol","Nicolás Córdova defiende el heroico triunfo de la Rojita ante Perú: “En ningún momento nos vimos acorralados”","https://www.latercera.com/el-deportivo/noticia/nicolas-cordova-defiende-el-heroico-triunfo-de-la-rojita-ante-peru-en-ningun-momento-nos-vimos-acorralados/CGWN5ACUFNAELFGIIRRIA3HKAU/"
"3","Venezuela","Machado rechaza llamado a elecciones legislativas del chavismo: “Venezuela ya decidió”","https://www.latercera.com/mundo/noticia/machado-rechaza-llamado-a-elecciones-legislativas-del-chavismo-venezuela-ya-decidio/KO4HGE3QSJDOVGCFDEPF2EKPF4/"
"4","Carolina Tohá","PPD pide a Tohá ser la candidata presidencial del partido e invita al PS a apoyarla","https://www.latercera.com/politica/noticia/ppd-pide-a-toha-ser-la-abanderada-presidencial-del-partido-e-invita-al-ps-a-apoyarla/4NX5SPBTZNAPPO5GRMTDNO4ZKY/"
"5","Fútbol","Audax Italiano y La Serena se estrenan con triunfos en la Copa Chile","https://www.latercera.com/el-deportivo/noticia/audax-italiano-y-la-serena-se-estrenan-con-triunfos-en-la-copa-chile/5QOYPRAX4FEVVN3G2Q5MFNR6SI/"
"6","EE.UU.","Departamento de Justicia despide a abogados que investigaron a Trump por documentos secretos y asalto al Capitolio","https://www.latercera.com/mundo/noticia/departamento-de-justicia-despide-a-abogados-que-investigaron-a-trump-por-documentos-secretos-y-asalto-al-capitolio/2NGK7WMXC5HG3OGCKW2SGNO26A/"
"7","Correos de los Lectores","“De mujer a mujer”Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/de-mujer-a-mujer/XA65RHLSWJFRJCFEU25CKLNKPM/"
"8","Correos de los Lectores","Subirse al trenExclusivo suscriptor","https://www.latercera.com/opinion/noticia/subirse-al-tren/ZIEII6UZANC55FNMKFKJSZB3VA/"
"9","Correos de los Lectores","Protección de datos personalesExclusivo suscriptor","https://www.latercera.com/opinion/noticia/proteccion-de-datos-personales/OW7FKTADFBFNVAZRB5LRRSDK3I/"
"10","Correos de los Lectores","In claris non fit interpretatioExclusivo suscriptor","https://www.latercera.com/opinion/noticia/in-claris-non-fit-interpretatio/PWFM3VXRCZEERHRMCRAGVUXJMM/"
"11","Ronald Ojeda","Fiscalía cuenta con siete testigos protegidos que entregan detalles del crimen de Ojeda y pistas que apuntan a VenezuelaExclusivo suscriptor","https://www.latercera.com/nacional/noticia/fiscalia-cuenta-con-siete-testigos-protegidos-que-entregan-detalles-del-crimen-de-ojeda-y-pistas-que-apuntan-a-venezuela/4GFEQFIGLBHLZAY6KFUKQUBMU4/"
"12","Correos de los Lectores","Cambios necesariosExclusivo suscriptor","https://www.latercera.com/opinion/noticia/cambios-necesarios/WLMT56657NFSJEXORL2GVMATTU/"
"13","Reforma de Pensiones","Desde el PC a la UDI: Senado aprueba reforma de pensiones a pesar de disidenciasExclusivo suscriptor","https://www.latercera.com/politica/noticia/desde-el-pc-a-la-udi-senado-amarra-apoyos-para-reforma-de-pensiones-a-pesar-de-disidencias/3N3DWZLETFEZHBO27YNL6OQE7U/"
"14","Transporte","Latam lidera como la aerolínea nacional con mayor puntualidad de vuelos y menor tasa de reclamosExclusivo suscriptor","https://www.latercera.com/pulso/noticia/latam-lidera-como-la-aerolinea-nacional-con-mayor-puntualidad-de-vuelos-y-menor-tasa-de-reclamos/J6NJRCAWCRC5NF4DBUD52IEJBU/"
"15","Energía","Cortes de luz: Enel encarga segunda auditoría de contraste a la U. Federico Santa María en el marco del proceso de caducidad de la concesiónExclusivo suscriptor","https://www.latercera.com/pulso/noticia/cortes-de-luz-enel-encarga-segunda-auditoria-de-contraste-a-la-u-federico-santa-maria-en-el-marco-del-proceso-de-caducidad-de-la-concesion/EMEVHNIIZJBL7PWDHQ5LRPGPKU/"
