"","seccion","titular","enlace_noticia"
"1","Monedas","El dólar sube en el balance de las últimas jornadas y termina con su racha de seis semanas a la baja","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-el-21-de-febrero-del-2025/VQHLFT5B6JCAVDLNG4Y2WOQC64/"
"2","Guerra Medio Oriente","La historia de la familia Bibas, los israelíes con raíces argentinas y peruanas que fueron entregados muertos por Hamas","https://www.latercera.com/tendencias/noticia/la-historia-de-la-familia-bibas-los-israelies-con-raices-argentinas-y-peruanas-que-fueron-entregados-muertos-por-hamas/Z6VYVE5MABF5PO7HAVXRUPHBEQ/"
"3","Festival de Viña 2025","Inauguran obras que mejoran acceso a personas con movilidad reducida en la Quinta Vergara","https://www.latercera.com/la-tercera-tv/noticia/inauguran-obras-que-mejoran-acceso-a-personas-con-movilidad-reducida-en-la-quinta-vergara/VLLKGY5CIBHHLHDBT3P4Q2ABDY/"
"4","Presentado por Falabella","Starlink Mini llega a Chile: internet satelital portátil en exclusiva por Falabella","https://www.latercera.com/publirreportajes/noticia/starlink-mini-llega-a-chile-internet-satelital-portatil-en-exclusiva-por-falabella/7AX34PK5TBC53PDZ4H2J4QPOMI/"
"5","Perú","Mujer finge comprarle a vendedora ambulante para robarle su celular","https://www.latercera.com/la-tercera-tv/noticia/mujer-finge-comprarle-a-vendedora-ambulante-para-robarle-su-celular/YN4AXHLPOZG4BNPKNDCGZ3WJTU/"
"6","Tecnología","Apple Intelligence se expande al español: ¿qué beneficios trae a los usuarios de iPhone, iPad y Mac?","https://www.latercera.com/tendencias/noticia/apple-intelligence-se-expande-al-espanol-que-beneficios-trae-a-los-usuarios-de-iphone/2QUU43NTJND5DHUZUKAUUSP7TE/"
"7","Policial","Un fallecido y dos heridos a bala: vehículo con pasajeros lesionados choca contra un árbol en Pedro Aguirre Cerda","https://www.latercera.com/nacional/noticia/un-fallecido-y-dos-heridos-a-bala-vehiculo-con-pasajeros-lesionados-choca-contra-un-arbol-en-pedro-aguirre-cerda/WKKPVOQHN5F5NBC7CDZ6RD5VUY/"
"8","Fútbol","La temporada final de Chupete Suazo (rumbo a los 44 años): los “viejos rockeros” que animan el Ascenso 2025","https://www.latercera.com/el-deportivo/noticia/la-temporada-final-de-chupete-suazo-rumbo-a-los-44-anos-los-viejos-rockeros-que-animan-el-ascenso-2025/Z2CFPIUCA5D6VE5LEZJPGU6ZHE/"
"9","Fútbol","El Toro busca revertirlo: el maleficio de los delanteros nacionalizados en la Roja que amenaza a Fernando ZampedriExclusivo suscriptor","https://www.latercera.com/el-deportivo/noticia/el-toro-busca-darlo-vuelta-el-maleficio-de-los-delanteros-nacionalizados-en-la-roja-que-atormenta-a-fernando-zampedri/AFCXYYQ7GFFWRK6ORWBNFXNY3Q/"
"10","Nuevo Pudahuel","Hombre atacó por segunda vez el aeropuerto Nuevo Pudahuel: usó un martillo para romper 30 pantallas de servicio","https://www.latercera.com/nacional/noticia/hombre-ataco-por-segunda-vez-el-aeropuerto-nuevo-pudahuel-uso-un-martillo-para-romper-30-pantallas-de-servicio/RLVXBF2DDZCR5LDKYODQ4JMSHE/"
"11","Fútbol","La dura respuesta de Gustavo Álvarez a los dardos de Jorge Almirón por la lucha del título entre la U y Colo Colo","https://www.latercera.com/el-deportivo/noticia/la-dura-respuesta-de-gustavo-alvarez-a-los-dardos-de-jorge-almiron-por-la-lucha-del-titulo-entre-la-u-y-colo-colo/U326BKDWPZDD7MH43TAOVSYOJA/"
"12","lt-board","Charlas Board: “Inclusión, el impacto de ver lo imposible”","https://www.latercera.com/lt-board/noticia/charlas-board-inclusion-el-impacto-de-ver-lo-imposible/TKBTMBXFZVBMZN5OU5356JLLQE/"
"13","Aeropuerto","Haitiano detenido en agosto volvió a romper pantallas en el aeropuerto de Santiago","https://www.latercera.com/la-tercera-tv/noticia/haitiano-detenido-en-agosto-volvio-a-romper-pantallas-en-el-aeropuerto-de-santiago/ESKWFG3NURBTTJFBKKEPGYF4TY/"
"14","Qué Pasa","La playa como lugar de descanso: un fenómeno reciente","https://www.latercera.com/que-pasa/noticia/la-playa-como-lugar-de-descanso-un-fenomeno-reciente/KA754ISNPFDTFPF46JKQBYL3AU/"
"15","Francisco Pulgar","Corte de Talca mantiene la prisión preventiva del diputado Francisco Pulgar","https://www.latercera.com/nacional/noticia/corte-mantiene-prision-preventiva-para-el-diputado-pulgar/XLQLL3DJX5B3LC7WYI673F5SN4/"
