"","seccion","titular","enlace_noticia"
"1","Series","Un habitante de Melmac en el streaming: Alf llega completa a HBO Max","https://www.latercera.com/culto/2021/12/22/un-habitante-de-melmac-en-el-streaming-alf-llega-completa-a-hbo-max/"
"2","Noticias","Mujer dio a luz en un Tesla mientras el auto iba en manejo autónomo al hospital","https://www.latercera.com/mtonline/noticia/mujer-dio-a-luz-en-un-tesla-mientras-el-auto-iba-en-manejo-autonomo-al-hospital/SIAPN2MWG5ESPJJFFUHI34AI7A/"
"3","Cine","John Wick 4 fue postergada hasta el 2023","https://www.latercera.com/mouse/john-wick-4-fue-postergada-hasta-el-2023/"
"4","Noticias","BMW enfrenta demanda en EE.UU. por un supuesto mal diseño de posavasos","https://www.latercera.com/mtonline/noticia/bmw-enfrenta-demanda-en-eeuu-por-un-supuesto-mal-diseno-de-posavasos/TSWDPKNKWZAS3IXPV4KLXYONCA/"
"5","Servicios básicos","Cámara aprueba extender ley que prohíbe el corte de suministro de servicios básicos","https://www.latercera.com/pulso/noticia/camara-aprueba-extender-ley-que-prohibe-el-corte-de-suministro-de-servicios-basicos/W7KMCEICJRAN7NWHT4VZ6NJ7YU/"
"6","Judicial","Cathy Barriga entra a batalla judicial en Maipú y ficha abogado para su defensa","https://www.latercera.com/nacional/noticia/cathy-barriga-entra-a-batalla-judicial-en-maipu-y-ficha-abogado-para-su-defensa/3I743UUTVVAGLI7AW5MVWOHFPU/"
"7","Transformadores LT","Cómo usar WhatsApp Business para tu negocio","https://www.latercera.com/transformadores/noticia/como-usar-whatsapp-business-para-tu-negocio/4RLTOEOR3VAWHC6GCNUV7COMZA/"
"8","EE.UU.","Biden dará un discurso el 6 de enero en el aniversario del ataque al Capitolio","https://www.latercera.com/mundo/noticia/biden-dara-un-discurso-el-6-de-enero-en-el-aniversario-del-ataque-al-capitolio/42VRBC4RQNDVPDXCKD5AQ7R4UQ/"
"9","The Matrix Resurrections","Lana Wachowski sostiene que The Matrix Resurrections no será el inicio de una nueva trilogía de la saga","https://www.latercera.com/mouse/lana-wachowski-sostiene-que-the-matrix-resurrections-no-sera-el-inicio-de-una-nueva-trilogia-de-la-saga/"
"10","Mundo","Columna de Emilio José Archila Peñalosa: António Guterres en Colombia, una visita que motiva","https://www.latercera.com/mundo/noticia/columna-de-emilio-jose-archila-penalosa-antonio-guterres-en-colombia-una-visita-que-motiva/OLPYYHSHFRFV5JEMA6YPZAH4XE/"
"11","Doctor Strange in the Multiverse of Madness","Las distintas facetas de Wanda Maximoff y Stephen Strange marcan al primer póster de Doctor Strange in the Multiverse of Madness","https://www.latercera.com/mouse/las-distintas-facetas-de-wanda-maximoff-y-stephen-strange-marcan-al-primer-poster-de-doctor-strange-in-the-multiverse-of-madness/"
"12","Mercados","La bolsa no logra sostener la recuperación y vuelve a bajar, pero no por efecto de las elecciones","https://www.latercera.com/pulso/noticia/la-bolsa-sigue-recuperandose-de-la-jornada-poselecciones-inversionistas-siguen-acciones-globales-y-novedades-sobre-equipo-de-boric/VX4MSM3H3RBVXO5KKYPXSWKM5M/"
"13","España","España reinstaura uso de mascarillas al aire libre para contener propagación de variante Ómicron","https://www.latercera.com/mundo/noticia/espana-reinstaura-uso-de-mascarillas-al-aire-libre-para-contener-propagacion-de-variante-omicron/N4ODCHRHZZH7FMWID64T5ZSTO4/"
"14","Monedas","El dólar registra su mayor caída en un mes y extiende la corrección tras alcanzar niveles históricos por el triunfo de Boric","https://www.latercera.com/pulso/noticia/el-dolar-intenta-estabilizarse-tras-el-maximo-historico-del-lunes-y-opera-con-minimas-variaciones/GJTNESQKYVBOTG52YGOAETKPLQ/"
"15","Coronavirus","La FDA de Estados Unidos aprueba el uso de emergencia de la pastilla de Pfizer contra el Covid-19","https://www.latercera.com/que-pasa/noticia/la-fda-de-estados-unidos-aprueba-el-uso-de-emergencia-de-la-pastilla-de-pfizer-contra-el-covid-19/YI2JB7XVGZD5JE3LLBJKWPFJGM/"
