"","seccion","titular","enlace_noticia"
"1","Guerra Medio Oriente","“Inclino la cabeza y pido perdón”: Presidente de Israel pide perdón tras entrega de cuerpos de Shiri Bibas y sus dos hijos","https://www.latercera.com/mundo/noticia/inclino-la-cabeza-y-pido-perdon-presidente-de-israel-pide-perdon-tras-entrega-de-cuerpos-de-shiri-bibas-y-sus-dos-hijos/JL6HED35INCPDOLBBO6EZL46AM/"
"2","Guerra Medio Oriente","Hamas entrega los cuerpos de Shiri Bibas y sus dos hijos","https://www.latercera.com/mundo/noticia/hamas-entrega-los-cuerpos-de-shiri-bibas-y-sus-dos-hijos/Z5EJFP2NJFADXOHRGM4DPLZFJE/"
"3","Nacional","“No lo hacemos por gusto”: Nacional le adeuda el sueldo a Eduardo Vargas y a sus compañeros","https://www.latercera.com/el-deportivo/noticia/no-lo-hacemos-por-gusto-nacional-le-adeuda-el-sueldo-a-eduardo-vargas-y-a-sus-companeros/36QAIFZ3EBFLRIOPHEUMWRC27M/"
"4","Boca Juniors","Ni Carlos Palacios se salvó: filtran el duro reto de Juan Román Riquelme al plantel de Boca Juniors tras la caída en Lima","https://www.latercera.com/el-deportivo/noticia/ni-carlos-palacios-se-salvo-filtran-el-duro-reto-de-juan-roman-riquelme-al-plantel-de-boca-juniors-tras-la-caida-en-lima/E4A3XPANGZBQVA23CBXP575P2A/"
"5","Fútbol","La sorpresiva reacción de la prensa argentina a la nacionalización de Fernando Zampedri que lo acerca a la Roja","https://www.latercera.com/el-deportivo/noticia/la-sorpresiva-reaccion-de-la-prensa-argentina-a-la-nacionalizacion-de-fernando-zampedri-que-lo-acerca-a-la-roja/FHAPWOGAXFCCFIKTNRYOXSVI3Y/"
"6","Fútbol","Hoy lo aplaude Sudamérica: las increíbles anécdotas que marcaron la relación entre Edson Puch y Diego Maradona","https://www.latercera.com/el-deportivo/noticia/hoy-lo-aplaude-sudamerica-las-increibles-anecdotas-que-marcaron-la-relacion-entre-edson-puch-y-diego-maradona/Q3IF67T3E5FRNH7ASZUDDRNQ74/"
"7","Guerra en Ucrania","Trump afirma que Rusia “tiene todas las cartas” en conversaciones sobre Ucrania","https://www.latercera.com/mundo/noticia/trump-afirma-que-rusia-tiene-todas-las-cartas-en-conversaciones-sobre-ucrania/DOOMC63JOFEVLI7SNNCVSUIGDU/"
"8","Estados Unidos","Trump firma nuevas órdenes ejecutivas que frenan la financiación a migrantes y eliminan regulaciones","https://www.latercera.com/mundo/noticia/trump-firma-nuevas-ordenes-ejecutivas-que-frenan-la-financiacion-a-migrantes-y-eliminan-regulaciones/PCNU2LVX2JGXJK5RL6GTO46G7Q/"
"9","Geopolítica","Combatientes a sueldo, el trabajo más atractivo en un mundo en guerra","https://www.latercera.com/tendencias/noticia/combatientes-a-sueldo-el-trabajo-mas-atractivo-en-un-mundo-en-guerra/W67OHGMRMVAKTNXGELRFKTKAY4/"
"10","Streaming","El caso de Gabby Petito llega a Netflix: 5 claves del crimen de la influencer asesinada por su novio","https://www.latercera.com/tendencias/noticia/el-caso-de-gabby-petito-llega-a-netflix-5-claves-del-crimen-de-la-influencer-asesinada-por-su-novio/56F5LCLXFZES7BQCAPBTHLSRE4/"
"11","Festival de Viña","Festival de Viña 2025: revisa la parrilla de artistas y que día se presentará cada uno","https://www.latercera.com/culto/2025/02/20/festival-de-vina-2025-revisa-la-parrilla-de-artistas-y-que-dia-se-presentara-cada-uno/"
"12","Música","Una relación tormentosa: la intensa historia del romance entre Joan Baez y Bob Dylan","https://www.latercera.com/culto/2025/02/20/una-relacion-tormentosa-la-intensa-historia-del-romance-entre-joan-baez-y-bob-dylan/"
"13","Festival de Viña","Por qué es “imposible” que Adele venga alguna vez al Festival de Viña","https://www.latercera.com/culto/2025/02/20/por-que-es-imposible-que-adele-venga-alguna-vez-al-festival-de-vina/"
"14","Policial","Menor de 10 años fue baleado en La Granja: Habría sufrido diversas lesiones en las piernas","https://www.latercera.com/nacional/noticia/menor-de-10-anos-fue-baleado-en-la-granja-habria-sufrido-diversas-lesiones-en-las-piernas/I2NZJBKSLJCTJCNZC2L7PIO3JY/"
"15","Sismo","Temblor hoy, jueves 20 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-jueves-20-de-febrero-en-chile-consulta-epicentro-y-magnitud/4LMFLY7FE5CTRDOML5PA7USLMY/"
