"","seccion","titular","enlace_noticia"
"1","Series","La fiscalía de México ordena a Netflix borrar imágenes sexuales de la serie de Luis Miguel","https://www.latercera.com/culto/2025/02/05/la-fiscalia-de-mexico-ordena-a-netflix-borrar-imagenes-sexuales-de-la-serie-de-luis-miguel/"
"2","Empresas","El número de empresas que declaran ventas alcanzó su mayor nivel histórico","https://www.latercera.com/pulso/noticia/el-numero-de-empresas-que-declaran-ventas-alcanzo-su-mayor-nivel-historico/OKAQHIRWDFGOBMZD3NAPZ64ZTU/"
"3","Daniel Jadue","Los nombres que el Partido Popular propone a la izquierda para una primaria presidencial","https://www.latercera.com/politica/noticia/jadue-sharp-y-meo-los-nombres-que-el-partido-popular-propone-a-la-izquierda-para-una-primaria-presidencial/Z4EEYS6SHBDHXDJD3JF5IMGLJM/"
"4","Fútbol","Partidos de hoy, miércoles 5 de febrero: revisa los equipos que juegan, horario y dónde ver en vivo","https://www.latercera.com/servicios/noticia/partidos-de-hoy-miercoles-5-de-febrero-revisa-los-equipos-que-juegan-horario-y-donde-ver-en-vivo/OPZ6VMWP5NEATPSTCZZ6MH2THM/"
"5","Economía","Marcel se muestra optimista sobre 2025, pero advierte la necesidad de condiciones financieras menos restrictivas","https://www.latercera.com/pulso/noticia/marcel-se-muestra-optimista-sobre-2025-pero-advierte-la-necesidad-de-condiciones-financieras-menos-restrictivas/XH5VAOLWDRFXHE2AAZDTB2NE5U/"
"6","Excarabinero","Tribunal acoge extraditar a excarabinero desde Argentina: está acusado de intentar matar a su expareja e hijos en Los Ángeles","https://www.latercera.com/nacional/noticia/tribunal-acoge-extraditar-a-excarabinero-desde-argentina-esta-acusado-de-intentar-a-su-expareja-e-hijos-en-los-angeles/J3ME4NJ7F5F4BBKWPIQOMOWEHQ/"
"7","Virales","Este viral de una bailarina es tan visualmente impactante que las redes no pueden creer que no sea Inteligencia Artificial","https://www.latercera.com/tendencias/noticia/este-viral-de-una-bailarina-es-tan-visualmente-impactante-que-las-redes-no-pueden-creer-que-no-sea-inteligencia-artificial/HYTJIHHN4BCQNPZ4M6XVYQU43A/"
"8","Sebastián Piñera","Magdalena Piñera a un año de la muerte de su padre: “El vacío es grande, pero su legado es súper importante”Exclusivo suscriptor","https://www.latercera.com/politica/noticia/magdalena-pinera-a-un-ano-de-la-muerte-de-su-padre-el-vacio-es-grande-pero-su-legado-es-super-importante/OS74PJP2BFEEBPEJPR54JKFB4I/"
"9","Tiempo libre","Datos Paula: Tres ideas novedosas para disfrutar ricos cócteles en verano","https://www.latercera.com/paula/datos-paula-tres-ideas-novedosas-para-disfrutar-ricos-cocteles-en-verano/"
"10","Subsecretaría Prevención del Delito","“No tuvo buenos resultados” en la RM: Leitao afirma que están trabajando “en un rediseño” del Plan Calles sin Violencia","https://www.latercera.com/nacional/noticia/no-tuvo-buenos-resultados-subsecretaria-leitao-afirma-que-estan-trabajando-en-un-rediseno-del-plan-calles-sin-violencia/TFJ5JFDFCVCQ7DLHMI46XRYHEM/"
"11","Expulsiones","Ante política de expulsiones de EE.UU.: Cordero afirma que Chile tiene la “disposición” y “obligación” de recibir a sus nacionales","https://www.latercera.com/nacional/noticia/ante-politica-de-expulsiones-de-eeuu-cordero-afirma-que-chile-tiene-la-disposicion-y-obligacion-de-recibir-a-sus-nacionales/VKZHBH46O5AIDOLA4GVDXZVI5E/"
"12","Trámites","Permiso de circulación 2025: revisa si hay multas impagas con la patente","https://www.latercera.com/servicios/noticia/permiso-de-circulacion-2025-revisa-si-hay-multas-impagas-con-la-patente/KZQWTYGR6FFJ3H2QL5CUPHCCBE/"
"13","Estados Unidos","La advertencia de EE.UU. de “infligir daño y perjuicios graves” a Nicolás Maduro y Venezuela","https://www.latercera.com/tendencias/noticia/la-advertencia-de-eeuu-de-infligir-dano-y-perjuicios-graves-a-nicolas-maduro-y-venezuela/LMENFPIAGFDHHGKLXFWTY5IEM4/"
"14","cambio climático","Columna de Bjorn Lomborg: El verdadero costo de las malas políticas climáticasExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-bjorn-lomborg-el-verdadero-costo-de-las-malas-politicas-climaticas/G75YQ6CVW5FCXMVXYUP2CYG2FE/"
"15","Fútbol","Arturo Vidal y Charles Aránguiz quedan fuera de la nómina de la Roja para enfrentar a Panamá","https://www.latercera.com/el-deportivo/noticia/arturo-vidal-y-charles-aranguiz-quedan-fuera-de-la-nomina-de-la-roja-para-enfrentar-a-panama/DFYJ5RGFXRDBBEWVTK4HGQD7ZE/"
