"","seccion","titular","enlace_noticia"
"1","Super Bowl","Por qué este comercial de 60 segundos cambió el Super Bowl para siempre","https://www.latercera.com/tendencias/noticia/por-que-este-comercial-de-60-segundos-cambio-el-super-bowl-para-siempre/73XK5N7VWJA55FRZDZECPSEIZY/"
"2","Policial","Hombre muere tras recibir un impacto de bala en intento de robo a camión en Paine","https://www.latercera.com/nacional/noticia/hombre-muere-tras-recibir-un-impacto-de-bala-en-intento-de-robo-a-camion-en-paine/ENB26CAAB5AYNFYMM4Z2ZTE4NE/"
"3","Fútbol","Quién es Kidd Voodoo, el cantante que promete hacerle un estadio a la U","https://www.latercera.com/el-deportivo/noticia/quien-es-kidd-voodoo-el-cantante-que-promete-hacerle-un-estadio-a-la-u/M65PC33V6FBMDPBTNBAFNAQUHM/"
"4","Tenis","Peleas con Massú y Serena Williams: el largo historial de polémicas de Carlos Ramos, el juez que no castigó a Zizou Bergs","https://www.latercera.com/el-deportivo/noticia/peleas-con-massu-y-serena-williams-el-largo-historial-de-polemicas-de-carlos-ramos-el-juez-que-no-castigo-a-zizou-bergs/DXFLUM72GZBRXHVOVL4A2K3AII/"
"5","Fútbol","El enésimo fracaso de Jorge Sampaoli: la mala campaña que enfureció a una de las familias más millonarias del mundo","https://www.latercera.com/el-deportivo/noticia/el-enesimo-fracaso-de-jorge-sampaoli-la-mala-campana-que-enfurecio-a-una-de-las-familias-mas-millonarias-del-mundo/RVCXUTF6VVCOBFBF54SO4X6TV4/"
"6","Fútbol","“Sé que él lo hizo posible”: los emotivos gestos de Carlos Palacios a Juan Román Riquelme","https://www.latercera.com/el-deportivo/noticia/se-que-el-lo-hizo-posible-los-emotivos-gestos-de-carlos-palacios-a-juan-roman-riquelme/ADGHQURSW5FGZBUUM3KRKLDKOQ/"
"7","Fútbol","Hasta que llegó el día: hincha espontáneo logra derribar al guardaespaldas de Messi durante amistoso del Inter Miami","https://www.latercera.com/el-deportivo/noticia/hasta-que-llego-el-dia-hincha-espontaneo-logra-derribar-al-guardaespaldas-de-messi-durante-amistoso-del-inter-miami/DSNE3C7F75CRROT5TL6NIOVRIY/"
"8","Ajedrez","Magnus Carlsen vs. FIDE: por qué el mejor ajedrecista del mundo está en pie de guerra contra la federación internacional","https://www.latercera.com/el-deportivo/noticia/magnus-carlsen-vs-fide-por-que-el-mejor-ajedrecista-del-mundo-esta-en-pie-de-guerra-contra-la-federacion-internacional/IHA6ZDUYDFHHBKCKRHJZVFUV4Q/"
"9","Copa Davis","No solo Garin, Massú y Chile: Latinoamérica se rebela contra la ITF por el escandaloso fin de semana en la Copa Davis","https://www.latercera.com/el-deportivo/noticia/no-solo-garin-massu-y-chile-latinoamerica-se-rebela-contra-la-itf-por-el-escandaloso-fin-de-semana-en-la-copa-davis/QQASJRF5X5HWVP5BDKMJWWGKSM/"
"10","NBA","Doncic a los Lakers es el último: los cinco traspasos históricos que remecieron a la NBA","https://www.latercera.com/el-deportivo/noticia/doncic-a-los-lakers-es-el-ultimo-los-cinco-traspasos-historicos-que-remecieron-a-la-nba/ECD47WOXPRG5VB3BEFDRAMQBOU/"
"11","Estados Unidos","Mahmud Abbas muestra su “firme rechazo” al proyecto de Trump para que Estados Unidos controle la Franja de Gaza","https://www.latercera.com/mundo/noticia/mahmud-abbas-muestra-su-firme-rechazo-al-proyecto-de-trump-para-que-estados-unidos-controle-la-franja-de-gaza/WLK2RFK4KFFEHM6LMG4F7GXKNI/"
"12","Sismo","Temblor hoy, miércoles 5 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-miercoles-5-de-febrero-en-chile-consulta-epicentro-y-magnitud/KGF57WD3DRFZBMMO4HNPVGSNTA/"
"13","Estados Unidos","Donald Trump dice que están “estudiando” enviar a otros países a convictos estadounidenses","https://www.latercera.com/mundo/noticia/donald-trump-dice-que-estan-estudiando-enviar-a-otros-paises-a-convictos-estadounidenses/VVJCGCGHEFAELNCP7YTQQ3N7XQ/"
"14","Sociedad","Siete pisos y conexión con el Metro: así será el gigantesco mall que tendrá la Región Metropolitana","https://www.latercera.com/tendencias/noticia/siete-pisos-y-conexion-con-el-metro-asi-sera-el-gigantesco-mall-que-tendra-la-region-metropolitana/KX5QTUNVS5CENI7FC2CG6SRXXI/"
"15","Magazine","Toto Acuña: “Con el estallido vino una guillotina ideológica en el humor, pero en los asados nos reíamos de lo mismo de siempre”","https://www.latercera.com/culto/2025/02/05/toto-acuna-con-el-estallido-vino-una-guillotina-ideologica-en-el-humor-pero-en-los-asados-nos-reiamos-de-lo-mismo-de-siempre/"
