"","seccion","titular","enlace_noticia"
"1","Voces","Políticas de la renegación","https://www.latercera.com/opinion/noticia/politicas-de-la-renegacion/WL24QVJZWRFCHNKVMAY6EGFSCM/"
"2","Salud","Pfizer pidió a la FDA autorizar su vacuna para uso de emergencia en niños de 6 meses a 5 años","https://www.latercera.com/que-pasa/noticia/pfizer-pidio-a-la-fda-autorizar-su-vacuna-para-uso-de-emergencia-en-ninos-de-6-meses-a-5-anos/3O5O533YPNESLEYP65KAD3N2UE/"
"3","Cambio de mando","Luz Vidal, futura subsecretaria de la Mujer: “Espero poder representar a esas mujeres que han sacado garra para levantar Chile”","https://www.latercera.com/politica/noticia/luz-vidal-futura-subsecretaria-de-la-mujer-espero-poder-representar-a-esas-mujeres-que-han-sacado-garra-para-levantar-chile/UQM5ITEOVZCTFHB2MKGNV6ZO7A/"
"4","Medioambiente","Olas de calor generan desprendimiento de una gigantesca plataforma de hielo en la Antártica","https://www.latercera.com/que-pasa/noticia/olas-de-calor-generan-desprendimiento-de-una-gigantesca-plataforma-de-hielo-en-la-antartica/HIOY6TYKHNHDRIQ7GK34EKBQ7Y/"
"5","Sociedad","Generación Z: El 73% de los jóvenes entre 13 y 23 años utiliza Instagram todos los días","https://www.latercera.com/que-pasa/noticia/generacion-z-el-73-de-los-jovenes-entre-13-y-23-anos-utiliza-instagram-todos-los-dias/L5X6SQB6W5DP3FVKLK2VUFQE5A/"
"6","JJ.OO.","Este robot escribe mensajes para celebrar año nuevo lunar","https://www.latercera.com/la-tercera-tv/noticia/este-robot-escribe-mensajes-para-celebrar-ano-nuevo-lunar/2J3QLLRYPNCE7EJVAPCJT4RMXQ/"
"7","Materias Primas","¿Qué está pasando con el cobre en el mundo y cómo se refleja en su precio?","https://www.latercera.com/pulso/noticia/que-esta-pasando-con-el-cobre-en-el-mundo-y-como-se-refleja-en-su-precio/6X4M7ASHQREMDLKT2A7BVKBUJA/"
"8","Prevención del Delito","Implementan medidas para evitar delitos de “marcaje” en bancos: en 2021 se contabilizaron 407 de estos ilícitos en la RM","https://www.latercera.com/nacional/noticia/implementan-medidas-para-evitar-delitos-de-marcaje-en-bancos-en-2021-se-contabilizaron-407-de-estos-ilicitos-en-la-rm/P6UUNI57X5HNVM63XYYIWFMWJM/"
"9","La Tercera PM","Enero accidentado: fallecidos en incidentes viales pasaron de 114 a 177, aumentando un 55,3%","https://www.latercera.com/la-tercera-pm/noticia/enero-accidentado-fallecidos-en-incidentes-viales-pasaron-de-114-a-177-aumentando-un-551/D4GDIF4UJNHTTEHI4E5RBOSEMI/"
"10","Industria automotriz","Se deja de producir en agosto: Chevrolet sentencia el Spark en Estados Unidos","https://www.latercera.com/mtonline/noticia/se-deja-de-producir-en-agosto-chevrolet-sentencia-el-spark-en-estados-unidos/JZ3FFQ7NINBFTJV6FRNA7EZNBM/"
"11","Vida inteligente","Smart homes: Convertir o no tu casa en un ""hogar inteligente""","https://www.latercera.com/practico/noticia/smart-homes-convertir-o-no-tu-casa-en-un-hogar-inteligente/4JN24MBBWFAZTCTNDDR5ZTFFNU/"
"12","Roland Emmerich","Star Wars, Marvel y DC “están arruinando un poco a la industria” según el director de El Día de la Independencia","https://www.latercera.com/mouse/star-wars-marvel-y-dc-estan-arruinando-un-poco-a-la-industria-segun-el-director-de-el-dia-de-la-independencia/"
"13","Minería","“Naftalínica”, “anticuada”, “trasnochada”: Ministro Palacios critica propuesta de nacionalización de la minería de la Convención","https://www.latercera.com/pulso/noticia/naftalinica-anticuada-trasnochada-ministro-palacios-critica-propuesta-de-nacionalizacion-de-la-mineria-de-la-convencion/O5EYIRWATFARTMNKAFOS6NJFII/"
"14","Coronavirus","Efecto Ómicron: siete regiones rompen su récord de casos diarios de Covid en la última jornada","https://www.latercera.com/nacional/noticia/efecto-omicron-siete-regiones-rompen-record-de-casos-diarios-de-covid-en-la-ultima-jornada/XRRVCEW64ZG7ZM4DIUFQJ6O76Y/"
"15","Series","Homelander tiene un beso multiversal en el tráiler de The Boys: Diabolical","https://www.latercera.com/mouse/homelander-tiene-un-beso-multiversal-en-el-trailer-de-the-boys-diabolical/"
