"","seccion","titular","enlace_noticia"
"1","Fútbol","Con Gary Medel a disposición: la UC visita a San Luis en la Copa Chile","https://www.latercera.com/el-deportivo/noticia/con-gary-medel-a-disposicion-la-uc-visita-a-san-luis-en-la-copa-chile/ZXV2G5XB25FKZFYGRCACDHFGTE/"
"2","Voces","Columna de Alfredo Jocelyn-Holt: La casa de AllendeExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-alfredo-jocelyn-holt-la-casa-de-allende/UU663XZ2N5GSNOCRMOB7TY6KJU/"
"3","Voces","Columna de Luis Larraín: Acuerdos que crean valor y otros que lo destruyenExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-luis-larrain-acuerdos-que-crean-valor-y-otros-que-lo-destruyen/HRV3M6VNFZDVLHYR3G77KZAG2I/"
"4","Voces","Columna de Jorge Burgos: El regreso de los acuerdosExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-jorge-burgos-el-regreso-de-los-acuerdos/YF4REODWDRBEDIUB66LIR3DPOM/"
"5","Voces","Columna de Marcelo González G.: Escuchar a los afectados para avanzar en un modelo de gestiónExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-marcelo-gonzalez-g-escuchar-a-los-afectados-para-avanzar-en-un-modelo-de-gestion/2MBU3G3JSFBYFICO27RLCLVBP4/"
"6","Voces","Columna de Michel De L´ Herbe: Si no hay cambio, no hay lección aprendidaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-michel-de-l-herbe/ZP6PIBFVFFGO3K4DEBBHJED53I/"
"7","EE.UU.","“Por supuesto”: Trump dice que impondrá aranceles a la Unión Europea","https://www.latercera.com/mundo/noticia/por-supuesto-trump-dice-que-impondra-aranceles-a-la-union-europea/FZWEO75D2NELXMV274JBUNNPSM/"
"8","Lago Villarrica","Desaparición de joven en lago Villarrica: autoridades marítimas anuncian cierre del puerto para extremar búsqueda","https://www.latercera.com/nacional/noticia/desaparicion-de-joven-en-lago-villarrica-autoridades-maritimas-anuncian-cierre-del-puerto-para-extremar-busqueda/ZCS7DEA2RBEYNGQACFUO67S7OI/"
"9","Los Piratas de Aragua","Decretan prisión preventiva para dos integrantes de “Los Piratas de Aragua” vinculados al crimen de Ronald Ojeda","https://www.latercera.com/nacional/noticia/decretan-prision-preventiva-para-dos-integrantes-de-los-piratas-de-aragua-vinculados-al-crimen-de-ronald-ojeda/JYSSVIHF2NHNXATO233NCEREQM/"
"10","Khaby Lame","Unicef nombra a joven influencer Khaby Lame como nuevo embajador de buena voluntad","https://www.latercera.com/mundo/noticia/unicef-nombra-a-joven-influencer-khaby-lame-como-nuevo-embajador-de-buena-voluntad/PUMUCWKS5NHUDHYHT5CCCSGWOU/"
"11","Turismo","Sernac registra más de 500 reclamos en enero relacionados al turismo","https://www.latercera.com/pulso/noticia/sernac-registra-mas-de-500-reclamos-en-enero-relacionados-al-turismo/M6RF2MJE6JE7FJDCU3IFHIMUNI/"
"12","Premios Caleuche","Chileactores pide disculpas a TVN por el uso de la palabra “censura” por parte de Esperanza Silva en los Premios Caleuche","https://www.latercera.com/culto/2025/01/31/chileactores-pide-disculpas-a-tvn-por-el-uso-de-la-palabra-censura-por-parte-de-esperanza-silva-en-los-premios-caleuche/"
"13","PDI","Por aprobación de aumento de dotación: PDI realiza proceso de postulación extraordinario para agente policiales","https://www.latercera.com/nacional/noticia/por-aprobacion-de-aumento-de-dotacion-pdi-realiza-proceso-de-postulacion-extraordinario-para-agente-policiales/PDUPUSAXZJDALIJCWACVDQZBSQ/"
"14","Premios Caleuche","Red de Actrices Chilenas se pronuncia por dichos de Gonzalo Valenzuela: “No nos alude directamente”","https://www.latercera.com/culto/2025/01/31/red-de-actrices-chilenas-se-pronuncia-por-dichos-de-gonzalo-valenzuela-no-nos-alude-directamente/"
"15","Nueva cárcel","Corte da portazo a Santiago y declara inadmisible recurso con que Desbordes buscaba frenar construcción de nueva cárcel","https://www.latercera.com/nacional/noticia/corte-da-portazo-a-santiago-y-declara-inadmisible-recurso-con-que-desbordes-buscaban-frenar-construccion-de-nueva-carcel/V4OW6WLAGRDZZMGMMQ6ZOQW4M4/"
