"","seccion","titular","enlace_noticia"
"1","Fútbol","Deportes Iquique realiza la hazaña y avanza en la Libertadores tras superar en los penales a Santa Fe en Colombia","https://www.latercera.com/el-deportivo/noticia/deportes-iquique-realiza-la-hazana-y-avanza-en-la-libertadores-tras-superar-en-los-penales-a-santa-fe-en-colombia/XYRA7N24DRC27M2EXIJYD3ETXY/"
"2","Tenis","Tomás Barrios no puede completar su debut en el Chile Open debido al toque de queda","https://www.latercera.com/el-deportivo/noticia/tomas-barrios-no-puede-completar-su-debut-en-el-chile-open-debido-al-toque-de-queda/EJ7IEISMHRBUFKZ7MUT5MPSXCU/"
"3","Festival de Viña 2025","Pedro Ruminot aludió a George Harris ante la incertidumbre por su show en Viña","https://www.latercera.com/culto/2025/02/25/pedro-ruminot-aludio-a-george-harris-ante-la-incertidumbre-por-su-show-en-vina/"
"4","Festival de Viña 2025","Animadores listos en la Quinta y una negociación frenética con artistas: cómo se gestó la reprogramación de la noche 3 de Viña","https://www.latercera.com/culto/2025/02/25/animadores-listos-en-la-quinta-y-una-negociacion-frenetica-con-artistas-como-se-gesto-la-reprogramacion-de-la-noche-3-de-vina/"
"5","Apagón","“Esto no lo vamos a dejar pasar, vamos a actuar con firmeza”: Presidente Boric recrimina a empresas eléctricas por mega apagón","https://www.latercera.com/nacional/noticia/esto-no-lo-vamos-a-dejar-pasar-vamos-a-actuar-con-firmeza-presidente-boric-recrimina-a-empresas-electricas-por-mega-apagon/3UC7SOBZENCBHA7ECT6LXBAHTQ/"
"6","Festival de Viña","Festival de Viña suspendido este martes 25 de febrero: ¿Qué pasa con la jornada?","https://www.latercera.com/servicios/noticia/festival-de-vina-suspendido-este-martes-25-de-febrero-que-pasa-con-la-jornada/K2Z6K4HYSFFN7JSUYIDDDUCO4Y/"
"7","Festival de Viña 2025","Sebastián Yatra por la reprogramación de su presentación en Viña: “Hay que meterle buena energía”","https://www.latercera.com/culto/2025/02/25/sebastian-yatra-por-la-reprogramacion-de-su-presentacion-en-vina-hay-que-meterle-buena-energia/"
"8","Apagón","Coordinador Eléctrico detalla que “operación no deseada” provocó masivo apagón y compromete reposición para la madrugada","https://www.latercera.com/nacional/noticia/coordinador-electrico-detalla-que-operacion-no-deseada-provoco-masivo-apagon-y-compromete-reposicion-para-la-madrugada/6WNOZQQPCJBB3A46H4AXTWBENI/"
"9","Apagón","Cómo sacar un salvoconducto en Comisaría Virtual y quiénes no lo necesitan para transitar","https://www.latercera.com/servicios/noticia/como-sacar-un-salvoconducto-en-comisaria-virtual-y-quienes-no-lo-necesitan-para-transitar/CNRW5UPVKBFH7FW2GASTJJA3PE/"
"10","Internacional","Trump ordena investigar importaciones de cobre para evaluar posibles aranceles","https://www.latercera.com/pulso/noticia/trump-ordena-investigar-importaciones-de-cobre-para-evaluar-posibles-aranceles/LQ543XUZDVD6LHAD422AYCYNDU/"
"11","Apagón","De a poco vuelve la luz: los lugares donde regresó la electricidad","https://www.latercera.com/nacional/noticia/de-a-poco-vuelve-la-luz-los-lugares-donde-regreso-la-electricidad/FSO37T6CWJHEXASB6OFL634N3M/"
"12","Early Access","Alza de La Izquierda en Alemania da cuenta de un electorado polarizado en el país","https://www.latercera.com/mundo/noticia/alza-de-la-izquierda-en-alemania-da-cuenta-de-un-electorado-polarizado-en-el-pais/5CPCMPI5JREADOP4FTQYT3VYYI/"
"13","Corte de Luz","Sectores económicos hacen el primer balance del impacto de corte extendido de luz","https://www.latercera.com/pulso/noticia/sectores-economicos-hacen-el-primer-balance-del-impacto-de-corte-extendido-de-luz/DTRCM3YBEFFCTCMMVASPPECWTI/"
"14","Guerra en Ucrania","Columna de Alina Rohach: ¿Votación o sobrevivencia? La democracia ucraniana en tiempos de guerra","https://www.latercera.com/mundo/noticia/columna-de-alina-rohach-votacion-o-sobrevivencia-la-democracia-ucraniana-en-tiempos-de-guerra/AYJ76E65MVGRPN6EG73ILGDXJU/"
"15","Corte de luz","Las horas de oscuridad en La Moneda tras el mega corte de la luz Exclusivo suscriptor","https://www.latercera.com/politica/noticia/las-horas-de-oscuridad-en-la-moneda-tras-el-mega-corte-de-la-luz-y-la-ofensiva-de-toha-contra-los-privados/T5MXFZSIVBFBPNCZLDY5S4MXYE/"
